Address,Data Type,Modbus Address,Function Code,Nickname,Initial Value,Retentive,Address Comment
DS3175,INT,0C66h,"FC=03,06,16","",0,Yes,""
DS3176,INT,0C67h,"FC=03,06,16","",0,Yes,""
DS3177,INT,0C68h,"FC=03,06,16","",0,Yes,""
DS3178,INT,0C69h,"FC=03,06,16","",0,Yes,""
DS3179,INT,0C6Ah,"FC=03,06,16","",0,Yes,""
DS3180,INT,0C6Bh,"FC=03,06,16","",0,Yes,""
DS3181,INT,0C6Ch,"FC=03,06,16","",0,Yes,""
DS3182,INT,0C6Dh,"FC=03,06,16","",0,Yes,""
DS3183,INT,0C6Eh,"FC=03,06,16","",0,Yes,""
DS3184,INT,0C6Fh,"FC=03,06,16","",0,Yes,""
DS3185,INT,0C70h,"FC=03,06,16","",0,Yes,""
DS3186,INT,0C71h,"FC=03,06,16","",0,Yes,""
DS3187,INT,0C72h,"FC=03,06,16","",0,Yes,""
DS3188,INT,0C73h,"FC=03,06,16","",0,Yes,""
DS3189,INT,0C74h,"FC=03,06,16","",0,Yes,""
DS3190,INT,0C75h,"FC=03,06,16","",0,Yes,""
DS3191,INT,0C76h,"FC=03,06,16","",0,Yes,""
DS3192,INT,0C77h,"FC=03,06,16","",0,Yes,""
DS3193,INT,0C78h,"FC=03,06,16","",0,Yes,""
DS3194,INT,0C79h,"FC=03,06,16","",0,Yes,""
DS3195,INT,0C7Ah,"FC=03,06,16","",0,Yes,""
DS3196,INT,0C7Bh,"FC=03,06,16","",0,Yes,""
DS3197,INT,0C7Ch,"FC=03,06,16","",0,Yes,""
DS3198,INT,0C7Dh,"FC=03,06,16","",0,Yes,""
DS3199,INT,0C7Eh,"FC=03,06,16","",0,Yes,""
DS3200,INT,0C7Fh,"FC=03,06,16","",0,Yes,""
DS3201,INT,0C80h,"FC=03,06,16","",0,Yes,""
DS3202,INT,0C81h,"FC=03,06,16","",0,Yes,""
DS3203,INT,0C82h,"FC=03,06,16","",0,Yes,""
DS3204,INT,0C83h,"FC=03,06,16","",0,Yes,""
DS3205,INT,0C84h,"FC=03,06,16","",0,Yes,""
DS3206,INT,0C85h,"FC=03,06,16","",0,Yes,""
DS3207,INT,0C86h,"FC=03,06,16","",0,Yes,""
DS3208,INT,0C87h,"FC=03,06,16","",0,Yes,""
DS3209,INT,0C88h,"FC=03,06,16","",0,Yes,""
DS3210,INT,0C89h,"FC=03,06,16","",0,Yes,""
DS3211,INT,0C8Ah,"FC=03,06,16","",0,Yes,""
DS3212,INT,0C8Bh,"FC=03,06,16","",0,Yes,""
DS3213,INT,0C8Ch,"FC=03,06,16","",0,Yes,""
DS3214,INT,0C8Dh,"FC=03,06,16","",0,Yes,""
DS3215,INT,0C8Eh,"FC=03,06,16","",0,Yes,""
DS3216,INT,0C8Fh,"FC=03,06,16","",0,Yes,""
DS3217,INT,0C90h,"FC=03,06,16","",0,Yes,""
DS3218,INT,0C91h,"FC=03,06,16","",0,Yes,""
DS3219,INT,0C92h,"FC=03,06,16","",0,Yes,""
DS3220,INT,0C93h,"FC=03,06,16","",0,Yes,""
DS3221,INT,0C94h,"FC=03,06,16","",0,Yes,""
DS3222,INT,0C95h,"FC=03,06,16","",0,Yes,""
DS3223,INT,0C96h,"FC=03,06,16","",0,Yes,""
DS3224,INT,0C97h,"FC=03,06,16","",0,Yes,""
DS3225,INT,0C98h,"FC=03,06,16","",0,Yes,""
DS3226,INT,0C99h,"FC=03,06,16","",0,Yes,""
DS3227,INT,0C9Ah,"FC=03,06,16","",0,Yes,""
DS3228,INT,0C9Bh,"FC=03,06,16","",0,Yes,""
DS3229,INT,0C9Ch,"FC=03,06,16","",0,Yes,""
DS3230,INT,0C9Dh,"FC=03,06,16","",0,Yes,""
DS3231,INT,0C9Eh,"FC=03,06,16","",0,Yes,""
DS3232,INT,0C9Fh,"FC=03,06,16","",0,Yes,""
DS3233,INT,0CA0h,"FC=03,06,16","",0,Yes,""
DS3234,INT,0CA1h,"FC=03,06,16","",0,Yes,""
DS3235,INT,0CA2h,"FC=03,06,16","",0,Yes,""
DS3236,INT,0CA3h,"FC=03,06,16","",0,Yes,""
DS3237,INT,0CA4h,"FC=03,06,16","",0,Yes,""
DS3238,INT,0CA5h,"FC=03,06,16","",0,Yes,""
DS3239,INT,0CA6h,"FC=03,06,16","",0,Yes,""
DS3240,INT,0CA7h,"FC=03,06,16","",0,Yes,""
DS3241,INT,0CA8h,"FC=03,06,16","",0,Yes,""
DS3242,INT,0CA9h,"FC=03,06,16","",0,Yes,""
DS3243,INT,0CAAh,"FC=03,06,16","",0,Yes,""
DS3244,INT,0CABh,"FC=03,06,16","",0,Yes,""
DS3245,INT,0CACh,"FC=03,06,16","",0,Yes,""
DS3246,INT,0CADh,"FC=03,06,16","",0,Yes,""
DS3247,INT,0CAEh,"FC=03,06,16","",0,Yes,""
DS3248,INT,0CAFh,"FC=03,06,16","",0,Yes,""
DS3249,INT,0CB0h,"FC=03,06,16","",0,Yes,""
DS3250,INT,0CB1h,"FC=03,06,16","",0,Yes,""
DS3251,INT,0CB2h,"FC=03,06,16","",0,Yes,""
DS3252,INT,0CB3h,"FC=03,06,16","",0,Yes,""
DS3253,INT,0CB4h,"FC=03,06,16","",0,Yes,""
DS3254,INT,0CB5h,"FC=03,06,16","",0,Yes,""
DS3255,INT,0CB6h,"FC=03,06,16","",0,Yes,""
DS3256,INT,0CB7h,"FC=03,06,16","",0,Yes,""
DS3257,INT,0CB8h,"FC=03,06,16","",0,Yes,""
DS3258,INT,0CB9h,"FC=03,06,16","",0,Yes,""
DS3259,INT,0CBAh,"FC=03,06,16","",0,Yes,""
DS3260,INT,0CBBh,"FC=03,06,16","",0,Yes,""
DS3261,INT,0CBCh,"FC=03,06,16","",0,Yes,""
DS3262,INT,0CBDh,"FC=03,06,16","",0,Yes,""
DS3263,INT,0CBEh,"FC=03,06,16","",0,Yes,""
DS3264,INT,0CBFh,"FC=03,06,16","",0,Yes,""
DS3265,INT,0CC0h,"FC=03,06,16","",0,Yes,""
DS3266,INT,0CC1h,"FC=03,06,16","",0,Yes,""
DS3267,INT,0CC2h,"FC=03,06,16","",0,Yes,""
DS3268,INT,0CC3h,"FC=03,06,16","",0,Yes,""
DS3269,INT,0CC4h,"FC=03,06,16","",0,Yes,""
DS3270,INT,0CC5h,"FC=03,06,16","",0,Yes,""
DS3271,INT,0CC6h,"FC=03,06,16","",0,Yes,""
DS3272,INT,0CC7h,"FC=03,06,16","",0,Yes,""
DS3273,INT,0CC8h,"FC=03,06,16","",0,Yes,""
DS3274,INT,0CC9h,"FC=03,06,16","",0,Yes,""
DS3275,INT,0CCAh,"FC=03,06,16","",0,Yes,""
DS3276,INT,0CCBh,"FC=03,06,16","",0,Yes,""
DS3277,INT,0CCCh,"FC=03,06,16","",0,Yes,""
DS3278,INT,0CCDh,"FC=03,06,16","",0,Yes,""
DS3279,INT,0CCEh,"FC=03,06,16","",0,Yes,""
DS3280,INT,0CCFh,"FC=03,06,16","",0,Yes,""
DS3281,INT,0CD0h,"FC=03,06,16","",0,Yes,""
DS3282,INT,0CD1h,"FC=03,06,16","",0,Yes,""
DS3283,INT,0CD2h,"FC=03,06,16","",0,Yes,""
DS3284,INT,0CD3h,"FC=03,06,16","",0,Yes,""
DS3285,INT,0CD4h,"FC=03,06,16","",0,Yes,""
DS3286,INT,0CD5h,"FC=03,06,16","",0,Yes,""
DS3287,INT,0CD6h,"FC=03,06,16","",0,Yes,""
DS3288,INT,0CD7h,"FC=03,06,16","",0,Yes,""
DS3289,INT,0CD8h,"FC=03,06,16","",0,Yes,""
DS3290,INT,0CD9h,"FC=03,06,16","",0,Yes,""
DS3291,INT,0CDAh,"FC=03,06,16","",0,Yes,""
DS3292,INT,0CDBh,"FC=03,06,16","",0,Yes,""
DS3293,INT,0CDCh,"FC=03,06,16","",0,Yes,""
DS3294,INT,0CDDh,"FC=03,06,16","",0,Yes,""
DS3295,INT,0CDEh,"FC=03,06,16","",0,Yes,""
DS3296,INT,0CDFh,"FC=03,06,16","",0,Yes,""
DS3297,INT,0CE0h,"FC=03,06,16","",0,Yes,""
DS3298,INT,0CE1h,"FC=03,06,16","",0,Yes,""
DS3299,INT,0CE2h,"FC=03,06,16","",0,Yes,""
DS3300,INT,0CE3h,"FC=03,06,16","",0,Yes,""
DS3301,INT,0CE4h,"FC=03,06,16","",0,Yes,""
DS3302,INT,0CE5h,"FC=03,06,16","",0,Yes,""
DS3303,INT,0CE6h,"FC=03,06,16","",0,Yes,""
DS3304,INT,0CE7h,"FC=03,06,16","",0,Yes,""
DS3305,INT,0CE8h,"FC=03,06,16","",0,Yes,""
DS3306,INT,0CE9h,"FC=03,06,16","",0,Yes,""
DS3307,INT,0CEAh,"FC=03,06,16","",0,Yes,""
DS3308,INT,0CEBh,"FC=03,06,16","",0,Yes,""
DS3309,INT,0CECh,"FC=03,06,16","",0,Yes,""
DS3310,INT,0CEDh,"FC=03,06,16","",0,Yes,""
DS3311,INT,0CEEh,"FC=03,06,16","",0,Yes,""
DS3312,INT,0CEFh,"FC=03,06,16","",0,Yes,""
DS3313,INT,0CF0h,"FC=03,06,16","",0,Yes,""
DS3314,INT,0CF1h,"FC=03,06,16","",0,Yes,""
DS3315,INT,0CF2h,"FC=03,06,16","",0,Yes,""
DS3316,INT,0CF3h,"FC=03,06,16","",0,Yes,""
DS3317,INT,0CF4h,"FC=03,06,16","",0,Yes,""
DS3318,INT,0CF5h,"FC=03,06,16","",0,Yes,""
DS3319,INT,0CF6h,"FC=03,06,16","",0,Yes,""
DS3320,INT,0CF7h,"FC=03,06,16","",0,Yes,""
DS3321,INT,0CF8h,"FC=03,06,16","",0,Yes,""
DS3322,INT,0CF9h,"FC=03,06,16","",0,Yes,""
DS3323,INT,0CFAh,"FC=03,06,16","",0,Yes,""
DS3324,INT,0CFBh,"FC=03,06,16","",0,Yes,""
DS3325,INT,0CFCh,"FC=03,06,16","",0,Yes,""
DS3326,INT,0CFDh,"FC=03,06,16","",0,Yes,""
DS3327,INT,0CFEh,"FC=03,06,16","",0,Yes,""
DS3328,INT,0CFFh,"FC=03,06,16","",0,Yes,""
DS3329,INT,0D00h,"FC=03,06,16","",0,Yes,""
DS3330,INT,0D01h,"FC=03,06,16","",0,Yes,""
DS3331,INT,0D02h,"FC=03,06,16","",0,Yes,""
DS3332,INT,0D03h,"FC=03,06,16","",0,Yes,""
DS3333,INT,0D04h,"FC=03,06,16","",0,Yes,""
DS3334,INT,0D05h,"FC=03,06,16","",0,Yes,""
DS3335,INT,0D06h,"FC=03,06,16","",0,Yes,""
DS3336,INT,0D07h,"FC=03,06,16","",0,Yes,""
DS3337,INT,0D08h,"FC=03,06,16","",0,Yes,""
DS3338,INT,0D09h,"FC=03,06,16","",0,Yes,""
DS3339,INT,0D0Ah,"FC=03,06,16","",0,Yes,""
DS3340,INT,0D0Bh,"FC=03,06,16","",0,Yes,""
DS3341,INT,0D0Ch,"FC=03,06,16","",0,Yes,""
DS3342,INT,0D0Dh,"FC=03,06,16","",0,Yes,""
DS3343,INT,0D0Eh,"FC=03,06,16","",0,Yes,""
DS3344,INT,0D0Fh,"FC=03,06,16","",0,Yes,""
DS3345,INT,0D10h,"FC=03,06,16","",0,Yes,""
DS3346,INT,0D11h,"FC=03,06,16","",0,Yes,""
DS3347,INT,0D12h,"FC=03,06,16","",0,Yes,""
DS3348,INT,0D13h,"FC=03,06,16","",0,Yes,""
DS3349,INT,0D14h,"FC=03,06,16","",0,Yes,""
DS3350,INT,0D15h,"FC=03,06,16","",0,Yes,""
DS3351,INT,0D16h,"FC=03,06,16","",0,Yes,""
DS3352,INT,0D17h,"FC=03,06,16","",0,Yes,""
DS3353,INT,0D18h,"FC=03,06,16","",0,Yes,""
DS3354,INT,0D19h,"FC=03,06,16","",0,Yes,""
DS3355,INT,0D1Ah,"FC=03,06,16","",0,Yes,""
DS3356,INT,0D1Bh,"FC=03,06,16","",0,Yes,""
DS3357,INT,0D1Ch,"FC=03,06,16","",0,Yes,""
DS3358,INT,0D1Dh,"FC=03,06,16","",0,Yes,""
DS3359,INT,0D1Eh,"FC=03,06,16","",0,Yes,""
DS3360,INT,0D1Fh,"FC=03,06,16","",0,Yes,""
DS3361,INT,0D20h,"FC=03,06,16","",0,Yes,""
DS3362,INT,0D21h,"FC=03,06,16","",0,Yes,""
DS3363,INT,0D22h,"FC=03,06,16","",0,Yes,""
DS3364,INT,0D23h,"FC=03,06,16","",0,Yes,""
DS3365,INT,0D24h,"FC=03,06,16","",0,Yes,""
DS3366,INT,0D25h,"FC=03,06,16","",0,Yes,""
DS3367,INT,0D26h,"FC=03,06,16","",0,Yes,""
DS3368,INT,0D27h,"FC=03,06,16","",0,Yes,""
DS3369,INT,0D28h,"FC=03,06,16","",0,Yes,""
DS3370,INT,0D29h,"FC=03,06,16","",0,Yes,""
DS3371,INT,0D2Ah,"FC=03,06,16","",0,Yes,""
DS3372,INT,0D2Bh,"FC=03,06,16","",0,Yes,""
DS3373,INT,0D2Ch,"FC=03,06,16","",0,Yes,""
DS3374,INT,0D2Dh,"FC=03,06,16","",0,Yes,""
DS3375,INT,0D2Eh,"FC=03,06,16","",0,Yes,""
DS3376,INT,0D2Fh,"FC=03,06,16","",0,Yes,""
DS3377,INT,0D30h,"FC=03,06,16","",0,Yes,""
DS3378,INT,0D31h,"FC=03,06,16","",0,Yes,""
DS3379,INT,0D32h,"FC=03,06,16","",0,Yes,""
DS3380,INT,0D33h,"FC=03,06,16","",0,Yes,""
DS3381,INT,0D34h,"FC=03,06,16","",0,Yes,""
DS3382,INT,0D35h,"FC=03,06,16","",0,Yes,""
DS3383,INT,0D36h,"FC=03,06,16","",0,Yes,""
DS3384,INT,0D37h,"FC=03,06,16","",0,Yes,""
DS3385,INT,0D38h,"FC=03,06,16","",0,Yes,""
DS3386,INT,0D39h,"FC=03,06,16","",0,Yes,""
DS3387,INT,0D3Ah,"FC=03,06,16","",0,Yes,""
DS3388,INT,0D3Bh,"FC=03,06,16","",0,Yes,""
DS3389,INT,0D3Ch,"FC=03,06,16","",0,Yes,""
DS3390,INT,0D3Dh,"FC=03,06,16","",0,Yes,""
DS3391,INT,0D3Eh,"FC=03,06,16","",0,Yes,""
DS3392,INT,0D3Fh,"FC=03,06,16","",0,Yes,""
DS3393,INT,0D40h,"FC=03,06,16","",0,Yes,""
DS3394,INT,0D41h,"FC=03,06,16","",0,Yes,""
DS3395,INT,0D42h,"FC=03,06,16","",0,Yes,""
DS3396,INT,0D43h,"FC=03,06,16","",0,Yes,""
DS3397,INT,0D44h,"FC=03,06,16","",0,Yes,""
DS3398,INT,0D45h,"FC=03,06,16","",0,Yes,""
DS3399,INT,0D46h,"FC=03,06,16","",0,Yes,""
DS3400,INT,0D47h,"FC=03,06,16","",0,Yes,""
DS3401,INT,0D48h,"FC=03,06,16","",0,Yes,""
DS3402,INT,0D49h,"FC=03,06,16","",0,Yes,""
DS3403,INT,0D4Ah,"FC=03,06,16","",0,Yes,""
DS3404,INT,0D4Bh,"FC=03,06,16","",0,Yes,""
DS3405,INT,0D4Ch,"FC=03,06,16","",0,Yes,""
DS3406,INT,0D4Dh,"FC=03,06,16","",0,Yes,""
DS3407,INT,0D4Eh,"FC=03,06,16","",0,Yes,""
DS3408,INT,0D4Fh,"FC=03,06,16","",0,Yes,""
DS3409,INT,0D50h,"FC=03,06,16","",0,Yes,""
DS3410,INT,0D51h,"FC=03,06,16","",0,Yes,""
DS3411,INT,0D52h,"FC=03,06,16","",0,Yes,""
DS3412,INT,0D53h,"FC=03,06,16","",0,Yes,""
DS3413,INT,0D54h,"FC=03,06,16","",0,Yes,""
DS3414,INT,0D55h,"FC=03,06,16","",0,Yes,""
DS3415,INT,0D56h,"FC=03,06,16","",0,Yes,""
DS3416,INT,0D57h,"FC=03,06,16","",0,Yes,""
DS3417,INT,0D58h,"FC=03,06,16","",0,Yes,""
DS3418,INT,0D59h,"FC=03,06,16","",0,Yes,""
DS3419,INT,0D5Ah,"FC=03,06,16","",0,Yes,""
DS3420,INT,0D5Bh,"FC=03,06,16","",0,Yes,""
DS3421,INT,0D5Ch,"FC=03,06,16","",0,Yes,""
DS3422,INT,0D5Dh,"FC=03,06,16","",0,Yes,""
DS3423,INT,0D5Eh,"FC=03,06,16","",0,Yes,""
DS3424,INT,0D5Fh,"FC=03,06,16","",0,Yes,""
DS3425,INT,0D60h,"FC=03,06,16","",0,Yes,""
DS3426,INT,0D61h,"FC=03,06,16","",0,Yes,""
DS3427,INT,0D62h,"FC=03,06,16","",0,Yes,""
DS3428,INT,0D63h,"FC=03,06,16","",0,Yes,""
DS3429,INT,0D64h,"FC=03,06,16","",0,Yes,""
DS3430,INT,0D65h,"FC=03,06,16","",0,Yes,""
DS3431,INT,0D66h,"FC=03,06,16","",0,Yes,""
DS3432,INT,0D67h,"FC=03,06,16","",0,Yes,""
DS3433,INT,0D68h,"FC=03,06,16","",0,Yes,""
DS3434,INT,0D69h,"FC=03,06,16","",0,Yes,""
DS3435,INT,0D6Ah,"FC=03,06,16","",0,Yes,""
DS3436,INT,0D6Bh,"FC=03,06,16","",0,Yes,""
DS3437,INT,0D6Ch,"FC=03,06,16","",0,Yes,""
DS3438,INT,0D6Dh,"FC=03,06,16","",0,Yes,""
DS3439,INT,0D6Eh,"FC=03,06,16","",0,Yes,""
DS3440,INT,0D6Fh,"FC=03,06,16","",0,Yes,""
DS3441,INT,0D70h,"FC=03,06,16","",0,Yes,""
DS3442,INT,0D71h,"FC=03,06,16","",0,Yes,""
DS3443,INT,0D72h,"FC=03,06,16","",0,Yes,""
DS3444,INT,0D73h,"FC=03,06,16","",0,Yes,""
DS3445,INT,0D74h,"FC=03,06,16","",0,Yes,""
DS3446,INT,0D75h,"FC=03,06,16","",0,Yes,""
DS3447,INT,0D76h,"FC=03,06,16","",0,Yes,""
DS3448,INT,0D77h,"FC=03,06,16","",0,Yes,""
DS3449,INT,0D78h,"FC=03,06,16","",0,Yes,""
DS3450,INT,0D79h,"FC=03,06,16","",0,Yes,""
DS3451,INT,0D7Ah,"FC=03,06,16","",0,Yes,""
DS3452,INT,0D7Bh,"FC=03,06,16","",0,Yes,""
DS3453,INT,0D7Ch,"FC=03,06,16","",0,Yes,""
DS3454,INT,0D7Dh,"FC=03,06,16","",0,Yes,""
DS3455,INT,0D7Eh,"FC=03,06,16","",0,Yes,""
DS3456,INT,0D7Fh,"FC=03,06,16","",0,Yes,""
DS3457,INT,0D80h,"FC=03,06,16","",0,Yes,""
DS3458,INT,0D81h,"FC=03,06,16","",0,Yes,""
DS3459,INT,0D82h,"FC=03,06,16","",0,Yes,""
DS3460,INT,0D83h,"FC=03,06,16","",0,Yes,""
DS3461,INT,0D84h,"FC=03,06,16","",0,Yes,""
DS3462,INT,0D85h,"FC=03,06,16","",0,Yes,""
DS3463,INT,0D86h,"FC=03,06,16","",0,Yes,""
DS3464,INT,0D87h,"FC=03,06,16","",0,Yes,""
DS3465,INT,0D88h,"FC=03,06,16","",0,Yes,""
DS3466,INT,0D89h,"FC=03,06,16","",0,Yes,""
DS3467,INT,0D8Ah,"FC=03,06,16","",0,Yes,""
DS3468,INT,0D8Bh,"FC=03,06,16","",0,Yes,""
DS3469,INT,0D8Ch,"FC=03,06,16","",0,Yes,""
DS3470,INT,0D8Dh,"FC=03,06,16","",0,Yes,""
DS3471,INT,0D8Eh,"FC=03,06,16","",0,Yes,""
DS3472,INT,0D8Fh,"FC=03,06,16","",0,Yes,""
DS3473,INT,0D90h,"FC=03,06,16","",0,Yes,""
DS3474,INT,0D91h,"FC=03,06,16","",0,Yes,""
DS3475,INT,0D92h,"FC=03,06,16","",0,Yes,""
DS3476,INT,0D93h,"FC=03,06,16","",0,Yes,""
DS3477,INT,0D94h,"FC=03,06,16","",0,Yes,""
DS3478,INT,0D95h,"FC=03,06,16","",0,Yes,""
DS3479,INT,0D96h,"FC=03,06,16","",0,Yes,""
DS3480,INT,0D97h,"FC=03,06,16","",0,Yes,""
DS3481,INT,0D98h,"FC=03,06,16","",0,Yes,""
DS3482,INT,0D99h,"FC=03,06,16","",0,Yes,""
DS3483,INT,0D9Ah,"FC=03,06,16","",0,Yes,""
DS3484,INT,0D9Bh,"FC=03,06,16","",0,Yes,""
DS3485,INT,0D9Ch,"FC=03,06,16","",0,Yes,""
DS3486,INT,0D9Dh,"FC=03,06,16","",0,Yes,""
DS3487,INT,0D9Eh,"FC=03,06,16","",0,Yes,""
DS3488,INT,0D9Fh,"FC=03,06,16","",0,Yes,""
DS3489,INT,0DA0h,"FC=03,06,16","",0,Yes,""
DS3490,INT,0DA1h,"FC=03,06,16","",0,Yes,""
DS3491,INT,0DA2h,"FC=03,06,16","",0,Yes,""
DS3492,INT,0DA3h,"FC=03,06,16","",0,Yes,""
DS3493,INT,0DA4h,"FC=03,06,16","",0,Yes,""
DS3494,INT,0DA5h,"FC=03,06,16","",0,Yes,""
DS3495,INT,0DA6h,"FC=03,06,16","",0,Yes,""
DS3496,INT,0DA7h,"FC=03,06,16","",0,Yes,""
DS3497,INT,0DA8h,"FC=03,06,16","",0,Yes,""
DS3498,INT,0DA9h,"FC=03,06,16","",0,Yes,""
DS3499,INT,0DAAh,"FC=03,06,16","",0,Yes,""
DS3500,INT,0DABh,"FC=03,06,16","",0,Yes,""
DS3501,INT,0DACh,"FC=03,06,16","",0,Yes,""
DS3502,INT,0DADh,"FC=03,06,16","",0,Yes,""
DS3503,INT,0DAEh,"FC=03,06,16","",0,Yes,""
DS3504,INT,0DAFh,"FC=03,06,16","",0,Yes,""
DS3505,INT,0DB0h,"FC=03,06,16","",0,Yes,""
DS3506,INT,0DB1h,"FC=03,06,16","",0,Yes,""
DS3507,INT,0DB2h,"FC=03,06,16","",0,Yes,""
DS3508,INT,0DB3h,"FC=03,06,16","",0,Yes,""
DS3509,INT,0DB4h,"FC=03,06,16","",0,Yes,""
DS3510,INT,0DB5h,"FC=03,06,16","",0,Yes,""
DS3511,INT,0DB6h,"FC=03,06,16","",0,Yes,""
DS3512,INT,0DB7h,"FC=03,06,16","",0,Yes,""
DS3513,INT,0DB8h,"FC=03,06,16","",0,Yes,""
DS3514,INT,0DB9h,"FC=03,06,16","",0,Yes,""
DS3515,INT,0DBAh,"FC=03,06,16","",0,Yes,""
DS3516,INT,0DBBh,"FC=03,06,16","",0,Yes,""
DS3517,INT,0DBCh,"FC=03,06,16","",0,Yes,""
DS3518,INT,0DBDh,"FC=03,06,16","",0,Yes,""
DS3519,INT,0DBEh,"FC=03,06,16","",0,Yes,""
DS3520,INT,0DBFh,"FC=03,06,16","",0,Yes,""
DS3521,INT,0DC0h,"FC=03,06,16","",0,Yes,""
DS3522,INT,0DC1h,"FC=03,06,16","",0,Yes,""
DS3523,INT,0DC2h,"FC=03,06,16","",0,Yes,""
DS3524,INT,0DC3h,"FC=03,06,16","",0,Yes,""
DS3525,INT,0DC4h,"FC=03,06,16","",0,Yes,""
DS3526,INT,0DC5h,"FC=03,06,16","",0,Yes,""
DS3527,INT,0DC6h,"FC=03,06,16","",0,Yes,""
DS3528,INT,0DC7h,"FC=03,06,16","",0,Yes,""
DS3529,INT,0DC8h,"FC=03,06,16","",0,Yes,""
DS3530,INT,0DC9h,"FC=03,06,16","",0,Yes,""
DS3531,INT,0DCAh,"FC=03,06,16","",0,Yes,""
DS3532,INT,0DCBh,"FC=03,06,16","",0,Yes,""
DS3533,INT,0DCCh,"FC=03,06,16","",0,Yes,""
DS3534,INT,0DCDh,"FC=03,06,16","",0,Yes,""
DS3535,INT,0DCEh,"FC=03,06,16","",0,Yes,""
DS3536,INT,0DCFh,"FC=03,06,16","",0,Yes,""
DS3537,INT,0DD0h,"FC=03,06,16","",0,Yes,""
DS3538,INT,0DD1h,"FC=03,06,16","",0,Yes,""
DS3539,INT,0DD2h,"FC=03,06,16","",0,Yes,""
DS3540,INT,0DD3h,"FC=03,06,16","",0,Yes,""
DS3541,INT,0DD4h,"FC=03,06,16","",0,Yes,""
DS3542,INT,0DD5h,"FC=03,06,16","",0,Yes,""
DS3543,INT,0DD6h,"FC=03,06,16","",0,Yes,""
DS3544,INT,0DD7h,"FC=03,06,16","",0,Yes,""
DS3545,INT,0DD8h,"FC=03,06,16","",0,Yes,""
DS3546,INT,0DD9h,"FC=03,06,16","",0,Yes,""
DS3547,INT,0DDAh,"FC=03,06,16","",0,Yes,""
DS3548,INT,0DDBh,"FC=03,06,16","",0,Yes,""
DS3549,INT,0DDCh,"FC=03,06,16","",0,Yes,""
DS3550,INT,0DDDh,"FC=03,06,16","",0,Yes,""
DS3551,INT,0DDEh,"FC=03,06,16","",0,Yes,""
DS3552,INT,0DDFh,"FC=03,06,16","",0,Yes,""
DS3553,INT,0DE0h,"FC=03,06,16","",0,Yes,""
DS3554,INT,0DE1h,"FC=03,06,16","",0,Yes,""
DS3555,INT,0DE2h,"FC=03,06,16","",0,Yes,""
DS3556,INT,0DE3h,"FC=03,06,16","",0,Yes,""
DS3557,INT,0DE4h,"FC=03,06,16","",0,Yes,""
DS3558,INT,0DE5h,"FC=03,06,16","",0,Yes,""
DS3559,INT,0DE6h,"FC=03,06,16","",0,Yes,""
DS3560,INT,0DE7h,"FC=03,06,16","",0,Yes,""
DS3561,INT,0DE8h,"FC=03,06,16","",0,Yes,""
DS3562,INT,0DE9h,"FC=03,06,16","",0,Yes,""
DS3563,INT,0DEAh,"FC=03,06,16","",0,Yes,""
DS3564,INT,0DEBh,"FC=03,06,16","",0,Yes,""
DS3565,INT,0DECh,"FC=03,06,16","",0,Yes,""
DS3566,INT,0DEDh,"FC=03,06,16","",0,Yes,""
DS3567,INT,0DEEh,"FC=03,06,16","",0,Yes,""
DS3568,INT,0DEFh,"FC=03,06,16","",0,Yes,""
DS3569,INT,0DF0h,"FC=03,06,16","",0,Yes,""
DS3570,INT,0DF1h,"FC=03,06,16","",0,Yes,""
DS3571,INT,0DF2h,"FC=03,06,16","",0,Yes,""
DS3572,INT,0DF3h,"FC=03,06,16","",0,Yes,""
DS3573,INT,0DF4h,"FC=03,06,16","",0,Yes,""
DS3574,INT,0DF5h,"FC=03,06,16","",0,Yes,""
DS3575,INT,0DF6h,"FC=03,06,16","",0,Yes,""
DS3576,INT,0DF7h,"FC=03,06,16","",0,Yes,""
DS3577,INT,0DF8h,"FC=03,06,16","",0,Yes,""
DS3578,INT,0DF9h,"FC=03,06,16","",0,Yes,""
DS3579,INT,0DFAh,"FC=03,06,16","",0,Yes,""
DS3580,INT,0DFBh,"FC=03,06,16","",0,Yes,""
DS3581,INT,0DFCh,"FC=03,06,16","",0,Yes,""
DS3582,INT,0DFDh,"FC=03,06,16","",0,Yes,""
DS3583,INT,0DFEh,"FC=03,06,16","",0,Yes,""
DS3584,INT,0DFFh,"FC=03,06,16","",0,Yes,""
DS3585,INT,0E00h,"FC=03,06,16","",0,Yes,""
DS3586,INT,0E01h,"FC=03,06,16","",0,Yes,""
DS3587,INT,0E02h,"FC=03,06,16","",0,Yes,""
DS3588,INT,0E03h,"FC=03,06,16","",0,Yes,""
DS3589,INT,0E04h,"FC=03,06,16","",0,Yes,""
DS3590,INT,0E05h,"FC=03,06,16","",0,Yes,""
DS3591,INT,0E06h,"FC=03,06,16","",0,Yes,""
DS3592,INT,0E07h,"FC=03,06,16","",0,Yes,""
DS3593,INT,0E08h,"FC=03,06,16","",0,Yes,""
DS3594,INT,0E09h,"FC=03,06,16","",0,Yes,""
DS3595,INT,0E0Ah,"FC=03,06,16","",0,Yes,""
DS3596,INT,0E0Bh,"FC=03,06,16","",0,Yes,""
DS3597,INT,0E0Ch,"FC=03,06,16","",0,Yes,""
DS3598,INT,0E0Dh,"FC=03,06,16","",0,Yes,""
